"animal_id","condition","run_number","run_time","Step Width (Hind)","Step Width (Front)","Step Length (Left)","Step Length (Right)","Toe Clearance Forepaw (Right)","Toe Clearance Hindpaw (Right)","Toe Clearance Forepaw (Left)","Toe Clearance Hindpaw (Left)","Iliac Crest Height (Right)","Iliac Crest Height (Left)","Hip Height (Right)","Hip Height (Left)","Tail Base Height (Right)","Tail Base Height (Left)","Shoulder Height (Right)","Shoulder Height (Left)","Protraction/Retraction (Right)","Protraction/Retraction (Left)","Nose Height","Tail Tip Height","Front Paw Drag (Right)","Front Paw Drag (Left)","Hind Paw Drag (Right)","Hind Paw Drag (Left)","Head Rotation","Hip Angle (Right)","Knee Angle (Right)","Shoulder Angle (Right)","Shoulder Angle (Left)","Elbow Angle (Right)","Elbow Angle (Left)","Wrist Angle (Right)","Wrist Angle (Left)","Ankle Angle (Right)","Hip Angle (Left)","Knee Angle (Left)","Ankle Angle (Left)","Tail Angle (Side View)","Front Right Paw Velocity","Front Right Paw Acceleration","Front Left Paw Velocity","Front Left Paw Acceleration","Hind Right Paw Velocity","Hind Right Paw Acceleration","Hind Left Paw Velocity","Hind Left Paw Acceleration"
"251005","PreSCI","04",2.74,0.0522319963582822,0.0281251491317647,0.0227099090958549,0.0509223543683333,0.0074556405325,0.00725761506902655,0.00643589341384615,0.00972271139590164,0.0668297858862222,0.0679078451092166,0.0500140543298643,0.0528411355154545,0.0384288969374408,0.0394934050718593,0.384036635093782,0.0563508884463303,0.0625600123655022,0.060835654397561,0.0265967652331658,0.0384288969374408,0.005211162878,0.0147646618945,0.00725761506902655,0.011651383767623,0.00616376819520548,102.006705087646,94.8955124584798,116.938696937684,121.99252697435,125.10016532091,124.127880172763,148.703179323332,145.535962213242,94.4815756565385,99.9185373048995,90.2917451562936,102.343338893779,165.359827968651,-3.48161710691824e-05,1.16928024691358e-06,1.83655e-06,4.59108461538462e-06,-1.76667105263158e-07,-2.23114563106796e-07,2.17685031847134e-05,4.02969830188679e-05
"251001","7DPI","01",1.681798,0.0585560971283871,0.0324689539770186,0.0809416745945652,0.0921323527734807,0.0107435446281609,0.00571282368411765,0.00449670399142857,0.00814363969509202,0.0722624557426901,0.0678156188879121,0.0548148547683333,0.0524415397255682,0.0455653175831325,0.041356058990184,0.385111176469355,0.0506661393274194,0.0673006205966292,0.0628010759824176,0.015883367939521,0.0455653175831325,0.0047914990637931,0.0194357721394286,0.00571282368411765,0.0137275279294479,0.0168752302135135,109.490960401439,96.6632814463806,128.433398075801,119.613948371493,92.3369713827193,103.690274822595,166.127744939457,157.124293963702,100.07001878474,97.5247892922396,84.9219116013479,101.692921862898,166.957619387826,0.00247231025290323,-8.96893423076923e-05,0.000138991235365854,1.48275490909091e-05,0.000493517256338028,9.45384895104895e-06,0.000343781838461538,2.3541098089172e-05
"251001","7DPI","02",2.2545184,0.0596497757471204,0.0343091018315534,0.0839925662942857,0.0909135149239669,0.00488501372170213,0.00426185536026786,0.00478732461387755,0.00555696605764192,0.0684172155655462,0.0685649023497908,0.0517070075472803,0.053145194938961,0.0419884900945946,0.0406533194078341,0.38980301656449,0.0524776655326446,0.0644129066491803,0.0639043758146444,0.0166285784218341,0.0419884900945946,0.00430445726170213,0.01931247538,0.00426185536026786,0.017484037890393,0.00570043721236559,105.712528384525,93.4175589433665,127.63132472605,120.055327648496,93.393619504433,104.440093931297,166.709863004371,156.771369094004,92.0504315761336,102.016459297405,90.7175824691437,98.1183121419116,177.621756978557,0.00120720714093023,-1.58243843317972e-05,0.0001059209435,1.06836024752475e-05,0.000176924887362637,3.29001081081081e-06,0.0002793996546875,1.77853021164021e-05
"251001","7DPI","03",3.3999592,0.0469275390688597,0.0310282824350453,0.0773259651068182,0.0742156547806916,0.00493848405691057,0.0032885831382263,0.00680626291532258,0.00529889931489362,0.0676243792455073,0.0688235336526946,0.0515565382378224,0.0527661871344411,0.040108286741195,0.0388517512286219,0.38861094177883,0.0535206827620991,0.0673911139370031,0.0642137294916168,0.0165530891847953,0.040108286741195,0.00294617130461957,0.0208992025545699,0.0032885831382263,0.0183486653328267,0.00881121472482993,111.401612581595,102.038930859513,126.649560583413,120.423518699636,96.4813646315248,106.451851086016,155.616419105172,156.949304006275,99.4476250842677,100.006173469891,95.7779603594714,106.206780710771,37.3706949097503,0.000626102881656805,3.46777770588235e-05,0.000164691687662338,-5.42656838709677e-06,7.73477962962963e-05,9.02046559633028e-06,0.000120838452653061,9.15423565573771e-06
"251002","7DPI","01",2.9908732,0.0534852325978571,0.0316766895752577,0.0842806165520505,0.0863503388267296,0.00743155889057239,0.00469375410877743,0.00237997195242718,0.00749654889481707,0.0678599162257576,0.07057757275,0.0517918419027273,0.0556937721987879,0.0446605145949045,0.0471194357718033,0.389082672503333,0.0564113819765432,0.0639687475751515,0.0650381190781818,0.0251094442368056,0.0446605145949045,0.00594819979191919,0.0215551003867314,0.00469375410877743,0.017779340145122,-0.0107407131723404,103.064168845728,94.6492089903561,128.488741801458,120.482143985354,98.1184220200705,109.089187566166,168.750848234887,151.832025281644,91.9978280896717,103.67241312843,90.1825419147021,96.6514647183106,169.485504653388,0.000418842565068493,1.11036894197952e-06,0.000113570929803922,-9.5059859922179e-06,0.000121277676190476,-1.3226479296875e-05,0.000217254653191489,6.28762676056338e-07
"251002","7DPI","02",1.6636164,0.0555931711244565,0.0354225969161677,0.0807780023679348,0.104374593942208,0.00544199824913295,0.00308879790110497,0.00508531571371429,0.00852793739945652,0.067043173675,0.0701132947717391,0.0503188666412088,0.0547610463081522,0.0421449305809783,0.0447705124092391,0.3905764892,0.0548463949285714,0.0658839360305556,0.0634804635516304,0.01316589032,0.0421449305809783,0.00581873168208092,0.019826958592,0.00308879790110497,0.01667852585,0.00282040293406593,102.611194900618,95.3874381516147,126.121935437198,122.276298236503,94.1177856639766,110.515332130097,168.939120383389,153.587054669485,85.9344607801625,97.245531382488,84.0533847298592,91.8157151334592,160.147586309424,0.000525877263157895,-4.26720000000061e-09,1.46145607142857e-05,-2.22039819277108e-05,0.000192157787741935,9.09778027210884e-06,0.000375157577717391,1.13226880434783e-05
"251002","7DPI","03",6.5544668,0.0526176084985623,0.0279791683591463,0.0778081313988811,0.0959777684588745,0.00665776610623188,0.0049492007082153,0.00488982468698061,0.00455507125340909,0.0656957601267313,0.0663280854257618,0.0487973262974895,0.0498810178140625,0.0324430713577035,0.032857478598243,0.387471367988504,0.0591033876315789,0.0625586672740997,0.0622381379704986,0.0302882045078287,0.0324430713577035,0.00644544375072464,0.0186632231096953,0.0049492007082153,0.0185730342355114,-0.0155335826646875,111.02298107121,92.2806006799353,127.281164135029,121.64486827172,112.659720055324,114.485844696901,164.057523010757,160.012365808143,88.3168119855275,106.280513425579,96.8835014167697,91.7154324384543,153.562003410748,0.000182111780241327,1.24396765060241e-05,4.5215864339909e-05,5.22876196969697e-06,5.2158069391635e-05,4.30687121212121e-06,7.47874986196319e-05,1.01430018348624e-05
"251002","7DPI","04",5.4272076,0.0565906751966667,0.0335928695691149,0.0748602159001802,0.0856958281507772,0.00785617060971731,0.00383741390807899,0.00359695144423408,0.00586588495299456,0.068452603062628,0.0696671199225303,0.0522182649525597,0.054151659595614,0.0401077553487941,0.0416137815837338,0.388390769665886,0.0577242402600334,0.067318301277957,0.0644532931549393,0.0159149203569643,0.0401077553487941,0.00610752507844523,0.0198952128309811,0.00383741390807899,0.0188703870566243,0.00495133935968064,116.101200347935,102.105293454116,131.766708807659,127.110441759637,103.160374611649,111.043014425993,160.368568501395,151.805644025943,98.5536790749237,109.076106724782,99.9920192360913,92.9725056962429,139.699481468993,0.000279822912195122,3.4041291588785e-06,8.44779204545455e-05,1.51631860377358e-05,6.42830588357588e-05,-5.3172298136646e-07,4.28470186635945e-05,8.48517568807339e-06
"251002","7DPI","05",8.5362612,0.0510895715669711,0.0342857615030547,0.0733123221470277,0.0800318716788282,0.00818145897903226,0.00323832522521008,0.00663231389455388,0.00851231700133185,0.0658333433138173,0.0707224212733933,0.0496532210057317,0.054019962520129,0.0392766679500539,0.0379759332592179,0.391857777468612,0.0585735345067021,0.065300834174965,0.0619523265686188,0.0201564319948655,0.0392766679500539,0.00475203564096774,0.0502508475144844,0.00323832522521008,0.0512604622631521,0.0136422779878477,113.686690625965,95.988603181141,131.661029686226,128.209564058252,110.728046593469,115.302365387496,160.179791634527,153.060270241245,87.7216842604271,102.23618749285,93.6078852717757,88.6784824324746,171.572633579335,6.08697436641221e-05,2.20280852359209e-06,1.06145097072419e-05,5.66907726574501e-06,1.24374680129241e-05,4.01297890499195e-06,5.92101187214612e-06,1.45373550834598e-06
"251003","7DPI","01",3.3454144,0.0545159034394309,0.0314980288400631,0.069250967977208,0.0753671071980609,0.00484073015590778,0.00486797823761194,0.00569362608386167,0.00687023272515151,0.0638619435837398,0.0656336225728814,0.0508847675121951,0.0530954084205128,0.0481270873567657,0.0478179250442105,0.39246264993306,0.0520989949180055,0.0612063938780488,0.0600535356519774,0.0205288326892857,0.0481270873567657,0.0047918790648415,0.0209449894711816,0.00486797823761194,0.0185821916460606,0.00511186871287129,113.304955890251,99.2721455466457,131.743132816291,123.025198102098,94.2069887018256,101.16257630832,168.02047675062,165.053158493533,100.803244707527,106.103453849942,99.4995381302114,101.601193217358,145.237350822375,0.00039995901509434,1.03713648902821e-05,3.16540583596214e-05,1.44861465408805e-05,0.000178527175403226,1.60696092741935e-05,9.76925880733945e-05,9.10609e-07
"251003","7DPI","02",4.954486,0.0506537106490148,0.0241530436971944,0.0727135158675728,0.0849044283849699,0.00592976276446886,0.00625502244477318,0.00518862481875,0.00570420837916667,0.0643492458792233,0.0659581522957282,0.0498623286103314,0.0520584441882353,0.0439235524456967,0.0432127595722338,0.390043790712172,0.0537343023760077,0.062235649397451,0.0613466404246212,0.020625406196325,0.0439235524456967,0.00455021310952381,0.0184064851873162,0.00625502244477318,0.0173653406551136,0.0057546982975,112.071353218851,100.143251888207,131.372726335662,123.775694916411,101.770025025229,109.670868135081,162.571038536052,161.970083018358,99.6082705058904,108.691455074724,100.061282890165,102.764662836106,129.609126212054,0.000255348278642715,1.60558095427435e-05,6.86246634249472e-05,1.70933128421053e-05,8.7735006443299e-05,4.47425102564103e-06,5.19559172588832e-05,1.60490186868687e-05
"251003","7DPI","03",4.6999436,0.038296244041958,0.0229295777636364,0.0652893205119675,0.068962669057971,0.00839036900521235,0.006215759259375,0.0053460372165692,0.00643914462359081,0.0645190347217039,0.064382229196701,0.0501062790780335,0.0498987946159091,0.0423317491561521,0.0413679494841981,0.391072894653939,0.0532039810364754,0.0591982957596349,0.0594731084501031,0.0195080488150101,0.0423317491561521,0.00770748713281853,0.0182623965602339,0.006215759259375,0.0160753851156576,0.000204696755847255,109.539402886402,99.7414651977318,129.414972943724,124.324897853612,98.921120654864,101.714869536186,164.746168144438,160.349676511569,91.6079568700207,106.677612575596,100.140840122953,96.5217503462401,142.398527281767,0.000560785541794311,7.52050544662309e-06,5.46871723913043e-05,2.53622727272727e-07,-4.6863541958042e-06,-1.82462930555556e-05,8.35210616438356e-06,4.3491337883959e-06
"251004","7DPI","01",3.499958,0.0573877967048889,0.036216559768543,0.0290540527868946,0.0640614518339674,0.00622776004293478,0.00426078951971429,0.00316271704860335,0.00679008385390625,0.0713785885428571,0.0718343483308108,0.0540177789550265,0.0556593967369565,0.0415607954536723,0.0420845809604167,0.389987395626649,0.0573366669330688,0.0697987112543417,0.0665408692288,0.0099291185632948,0.0415607954536723,0.00641983195407609,0.0200513843173184,0.00426078951971429,0.0189608197190104,0.00422030548078176,106.856165063362,108.813292663313,128.463292069403,121.405141360539,100.911449990753,107.125362771839,163.431249103374,144.33222447451,106.364668915553,102.769147409171,97.0140278807417,111.594835071682,157.771087385916,0.000655178338387097,1.39781852090032e-05,2.44061952531646e-05,-1.97397060702875e-06,0.000154315905759162,1.29531200066271e-20,4.0342363876652e-05,9.16946651982379e-06
"251004","7DPI","02",5.0181216,0.0526539237574684,0.0294723859373253,0.0638472276626923,0.080462664973706,0.0100519590909465,0.00926937646867031,0.00642948510966292,0.00533304656378505,0.0709274397297009,0.0649320856731207,0.0539043827765403,0.0488897177364865,0.0385548337865337,0.0277075681434084,0.384946101927239,0.0576424668261194,0.0661239689981785,0.0621774841233996,0.047749500859387,0.0385548337865337,0.0121610426269547,0.0196453784299559,0.00926937646867031,0.0203142339084112,0.00762573764386318,121.978907899561,97.7182454732315,124.425367048445,116.687724226204,113.291353089644,113.469135890853,165.876606881118,156.991498924518,99.3860387557051,101.312629905515,83.6963302752344,88.6001024985653,172.855907731468,0.000325063019120879,-4.91007811816193e-06,6.79737296222664e-06,1.25506110891089e-05,7.0345972392638e-06,6.06954268292683e-08,-3.58592947103275e-07,-6.26129273182957e-06
"251004","7DPI","03",3.6454108,0.0599436157967532,0.0308048858740437,0.0619172166795918,0.0866704613796875,0.00740755400817942,0.00435315771084656,0.00426608395684211,0.0053785157515873,0.0687285840232432,0.0692818631950276,0.0529416368495868,0.0528744105802778,0.0428671041291545,0.0422036831894737,0.390015949401741,0.0550821078211886,0.0679685011297297,0.0643714749515873,0.0276689535983957,0.0428671041291545,0.00774651061873351,0.0206336635839474,0.00435315771084656,0.0204723741891534,0.000653787901234568,114.583445612991,102.408607861668,129.817933567174,118.887489678309,96.0829100303651,109.265806771019,165.536024858487,155.10357983911,97.4753122145649,104.901758697118,101.126305704268,93.7223355861947,140.423629744592,0.00049273833451087,-9.26562432432432e-06,5.61022280701754e-06,2.00617645348837e-06,5.84493685430464e-05,1.30699342105263e-07,9.96940896551724e-05,-5.19846219931272e-06
"251004","7DPI","04",4.454492,0.058480339627381,0.0327498282820755,0.0731131174099783,0.0912113310384615,0.0092071151112311,0.00497914536907895,0.00458206993487395,0.00412570163220721,0.0675708391675,0.067409166431087,0.0509337959573529,0.050288011925167,0.0356075830072893,0.0342797619071259,0.391118893581705,0.0542947706572614,0.067428052825,0.0625296304365217,0.0132599790128821,0.0356075830072893,0.00547879156868251,0.0233352598151261,0.00497914536907895,0.0234789838801802,0.00196303021449275,115.406291339136,100.662184390942,130.821663974745,118.147073832375,94.4263953431953,106.061878735495,165.286659633646,157.456897568133,92.5413825541399,100.972597230588,93.7373127764743,89.7833930255052,146.578278109414,0.00048569804800995,4.87917648514851e-06,1.80741552808989e-05,7.75131946308725e-06,2.96593769230769e-05,4.14640797546012e-07,9.41098031446541e-05,9.5204315625e-06
"251005","7DPI","01",4.2090404,0.062291501084104,0.028040258888862,0.061618605704,0.0859262987297821,0.00554387477367206,0.00971197051958763,0.00603578253834423,0.00440627507417219,0.0708443182272727,0.0641214921120283,0.0539589405066975,0.0474262466065327,0.0398438090254499,0.0353003041997167,0.390012439753233,0.0539598734618221,0.0628608959765864,0.0614561623909483,0.0286100605002364,0.0398438090254499,0.0131466821859122,0.0140387233533769,0.00971197051958763,0.0146562844432671,-0.00542603705443787,117.82952022686,95.2758991432631,127.720368164468,124.063446480452,100.433911744959,110.813967830523,160.544131011033,159.850477249078,88.3818125241557,103.986275597893,85.3526322083016,93.4775155739565,173.93598929524,0.000369728201204819,4.25490527577938e-06,1.85179382749326e-05,-9.74906890080429e-06,3.71829333333333e-05,9.89666889632107e-07,7.2849155907781e-05,3.14867701149425e-06
"251005","7DPI","02",4.9908492,0.0374104894940741,0.0278329320873239,0.0630338707417624,0.0413406125802607,0.00961116729963636,0.00483479592231405,0.00530429848087121,0.00811631891170018,0.0653222994318182,0.0689412284983209,0.050695321958349,0.052426380164486,0.0426609621401813,0.0424160936498305,0.392591346993578,0.0606944097339483,0.0620309543030909,0.0631970234689214,0.0332252505391389,0.0426609621401813,0.00850366631909091,0.0153145438492424,0.00483479592231405,0.0176494764548446,0.00101248301746362,116.77265616802,98.7774120702258,125.880471646395,123.969817897103,109.728562451705,110.790573145011,163.05697973021,166.924453513452,93.1949587234797,108.822479880081,100.450075964599,108.768332770412,NA,0.000127630469678715,8.28593406813627e-06,1.0093800856531e-05,4.01882835820896e-06,0.000157961135177866,1.5400137254902e-05,0.000226690774460432,NA
"251005","7DPI","03",8.0544488,0.0549895029755814,0.0314220043399165,0.0651587358597839,0.0893705605926946,0.00756373963551297,0.00441379620117509,0.00456421417978597,0.00569057355156431,0.0650579806107103,0.0637289752852571,0.0475466817443067,0.0468067779159302,0.0312933647146919,0.0316646382513095,0.391805926761635,0.0539209286575231,0.0622912289751973,0.0592983846745143,0.0124031308221939,0.0312933647146919,0.00629530970462232,0.0138636554977408,0.00441379620117509,0.0136939970812283,-0.0059873527376702,110.259843139248,92.7458857215972,128.186636039747,120.030352605829,110.791071557028,111.154737278814,154.90054650147,154.084517996599,83.3238958078289,99.3828711571372,91.1314685973159,85.8339902050793,174.919118211083,0.00013217324622905,-3.13324136490251e-06,8.24713305555556e-06,1.88231816920943e-06,8.22821011597938e-05,7.56332789203085e-06,5.5863702960969e-05,3.27554469798658e-06
"251005","7DPI","04",3.8817716,0.0451512965907591,0.0310914885574176,0.0457667041820574,0.0765376365801034,0.00701650212267003,0.00412952712975871,0.00579210466642512,0.00544248660731707,0.066072510857346,0.066464444472209,0.0493318788958225,0.0505477788658711,0.0347801961505494,0.0349919310623529,0.388182846569626,0.0552819814271868,0.0641202290684834,0.0625191035294537,0.0233278934992167,0.0347801961505494,0.00564862893173803,0.0149273447688406,0.00412952712975871,0.0164114963695122,0.01466138378017,115.804321679284,96.5378621515548,129.839892417773,122.423779091432,109.825234700528,112.213853331811,162.677197884268,163.167568673839,92.8461250138536,102.535293207504,96.0747290778667,98.4475218935071,169.101753387823,0.000405273224383562,-4.66463856749311e-06,3.07219473972603e-05,1.18124146814404e-05,5.01747259109312e-05,-1.15443373493976e-07,0.000177971632013201,9.18988885245902e-06
